complaint_id,crime_type,city,state,latitude,longitude,amount,complaint_hour,day_of_week,complaint_date,withdrawal_location,withdrawal_city,withdrawal_lat,withdrawal_lon,withdrawal_hour,distance_km,withdrawal_occurred
NCR-193312-893,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.52,ATM - SBI,Delhi,0
NCR-193318-818,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.58,ATM - Axis Bank,Delhi,0
NCR-193323-328,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.53,ATM - HDFC,Delhi,0
NCR-193327-863,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.46,ATM - HDFC,Delhi,0
NCR-193331-753,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.34,ATM - Punjab National Bank,Delhi,0
NCR-193338-210,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.58,ATM - HDFC,Delhi,0
NCR-193344-407,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.5,ATM - ICICI,Delhi,0
NCR-193349-387,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.23,ATM - SBI,Delhi,0
NCR-193353-284,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.46,ATM - Punjab National Bank,Delhi,0
NCR-193357-515,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.91,ATM - Punjab National Bank,Delhi,0
NCR-193401-612,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.01,ATM - Punjab National Bank,Delhi,0
NCR-193405-104,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.49,ATM - ICICI,Delhi,0
NCR-193411-839,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.87,ATM - SBI,Delhi,0
NCR-193417-108,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.22,ATM - Axis Bank,Delhi,0
NCR-193423-163,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.37,ATM - Punjab National Bank,Delhi,0
NCR-193427-778,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.02,ATM - Axis Bank,Delhi,0
NCR-193431-748,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.82,ATM - Axis Bank,Delhi,0
NCR-193435-660,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.12,ATM - SBI,Delhi,0
NCR-193442-168,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.35,ATM - Punjab National Bank,Delhi,0
NCR-193448-696,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.1,ATM - Axis Bank,Delhi,0
NCR-193453-531,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.76,ATM - Punjab National Bank,Delhi,0
NCR-193458-872,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.44,ATM - ICICI,Delhi,0
NCR-193503-265,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.0,ATM - SBI,Delhi,0
NCR-193507-971,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.72,ATM - ICICI,Delhi,0
NCR-193512-230,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.6,ATM - Axis Bank,Delhi,0
NCR-193516-738,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.88,ATM - ICICI,Delhi,0
NCR-193520-435,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.17,ATM - HDFC,Delhi,0
NCR-193525-849,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.24,ATM - Axis Bank,Delhi,0
NCR-193530-971,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.75,ATM - SBI,Delhi,0
NCR-193535-273,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.75,ATM - ICICI,Delhi,0
NCR-193539-465,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.91,ATM - Punjab National Bank,Delhi,0
NCR-193544-842,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.03,ATM - Punjab National Bank,Delhi,0
NCR-193550-599,SIM Swap,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.17,ATM - Punjab National Bank,Delhi,0
NCR-193555-403,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.74,ATM - HDFC,Delhi,0
NCR-193600-673,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.71,ATM - Punjab National Bank,Delhi,0
NCR-193604-396,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.86,ATM - ICICI,Delhi,0
NCR-193611-650,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.44,ATM - ICICI,Delhi,0
NCR-193616-384,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.77,ATM - Axis Bank,Delhi,0
NCR-193621-419,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.53,ATM - HDFC,Delhi,0
NCR-193628-675,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.65,ATM - Punjab National Bank,Delhi,0
NCR-193635-452,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.22,ATM - Axis Bank,Delhi,0
NCR-193641-772,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.02,ATM - ICICI,Delhi,0
NCR-193645-932,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.4,ATM - ICICI,Delhi,0
NCR-193651-910,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.82,ATM - HDFC,Delhi,0
NCR-193655-195,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.08,ATM - SBI,Delhi,0
NCR-193659-374,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.68,ATM - Punjab National Bank,Delhi,0
NCR-193706-467,Investment Scam,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.04,ATM - Axis Bank,Delhi,0
NCR-193713-977,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.9,ATM - Axis Bank,Delhi,0
NCR-193717-814,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.31,ATM - HDFC,Delhi,0
NCR-193721-181,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.58,ATM - SBI,Delhi,0
NCR-193727-238,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.2,ATM - SBI,Delhi,0
NCR-193731-390,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.34,ATM - Axis Bank,Delhi,0
NCR-193735-622,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.44,ATM - Axis Bank,Delhi,0
NCR-193739-891,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.31,ATM - ICICI,Delhi,0
NCR-193745-932,Card Cloning,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.46,ATM - SBI,Delhi,0
NCR-193749-203,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.71,ATM - Punjab National Bank,Delhi,0
NCR-193754-254,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.33,ATM - Axis Bank,Delhi,0
NCR-193801-251,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.37,ATM - Punjab National Bank,Delhi,0
NCR-193805-804,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.79,ATM - Axis Bank,Delhi,0
NCR-193810-938,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.0,ATM - Punjab National Bank,Delhi,0
NCR-193814-342,Impersonation,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.53,ATM - HDFC,Delhi,0
NCR-193819-391,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.22,ATM - Axis Bank,Delhi,0
NCR-193825-713,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.11,ATM - Axis Bank,Delhi,0
NCR-193831-393,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.33,ATM - Punjab National Bank,Delhi,0
NCR-193835-364,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.53,ATM - SBI,Delhi,0
NCR-193838-300,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.04,ATM - HDFC,Delhi,0
NCR-193842-694,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.5,ATM - ICICI,Delhi,0
NCR-193846-982,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.55,ATM - Punjab National Bank,Delhi,0
NCR-193850-457,Card Cloning,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.94,ATM - HDFC,Delhi,0
NCR-193857-250,Card Cloning,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.4,ATM - Axis Bank,Delhi,0
NCR-193903-217,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.49,ATM - Axis Bank,Delhi,0
NCR-193907-416,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.1,ATM - ICICI,Delhi,0
NCR-193912-764,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.34,ATM - Axis Bank,Delhi,0
NCR-193918-561,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.82,ATM - Punjab National Bank,Delhi,0
NCR-193922-977,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.95,ATM - HDFC,Delhi,0
NCR-193926-518,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.58,ATM - ICICI,Delhi,0
NCR-193931-515,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.34,ATM - Axis Bank,Delhi,0
NCR-193936-519,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.23,ATM - Punjab National Bank,Delhi,0
NCR-193942-564,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.04,ATM - SBI,Delhi,0
NCR-193948-257,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.17,ATM - ICICI,Delhi,0
NCR-193954-140,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.89,ATM - Axis Bank,Delhi,0
NCR-193958-780,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.41,ATM - Punjab National Bank,Delhi,0
NCR-194003-940,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.27,ATM - HDFC,Delhi,0
NCR-194010-150,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.07,ATM - ICICI,Delhi,0
NCR-194015-138,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.71,ATM - HDFC,Delhi,0
NCR-194020-461,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.37,ATM - Punjab National Bank,Delhi,0
NCR-194026-801,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.11,ATM - Axis Bank,Delhi,0
NCR-194032-313,Card Cloning,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.9,ATM - ICICI,Delhi,0
NCR-194036-763,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.41,ATM - Axis Bank,Delhi,0
NCR-194041-512,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.63,ATM - Punjab National Bank,Delhi,0
NCR-194048-947,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.13,ATM - Punjab National Bank,Delhi,0
NCR-194051-222,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.18,ATM - SBI,Delhi,0
NCR-194057-287,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.22,ATM - ICICI,Delhi,0
NCR-194103-363,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.31,ATM - Axis Bank,Delhi,0
NCR-194109-820,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.69,ATM - HDFC,Delhi,0
NCR-194113-476,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.32,ATM - SBI,Delhi,0
NCR-194117-641,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.63,ATM - Punjab National Bank,Delhi,0
NCR-194120-189,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.55,ATM - HDFC,Delhi,0
NCR-194126-414,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.64,ATM - HDFC,Delhi,0
NCR-194131-613,Impersonation,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.89,ATM - SBI,Delhi,0
NCR-194138-269,Card Cloning,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.44,ATM - SBI,Delhi,0
NCR-194143-851,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.0,ATM - HDFC,Delhi,0
NCR-194148-955,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.94,ATM - HDFC,Delhi,0
NCR-194154-920,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.92,ATM - SBI,Delhi,0
NCR-194200-238,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.68,ATM - HDFC,Delhi,0
NCR-194204-263,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.44,ATM - ICICI,Delhi,0
NCR-194209-726,Impersonation,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.29,ATM - Punjab National Bank,Delhi,0
NCR-194215-335,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.21,ATM - Punjab National Bank,Delhi,0
NCR-194222-100,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.31,ATM - HDFC,Delhi,0
NCR-194226-722,Impersonation,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.17,ATM - Axis Bank,Delhi,0
NCR-194232-947,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.68,ATM - HDFC,Delhi,0
NCR-194236-619,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.9,ATM - Punjab National Bank,Delhi,0
NCR-194240-279,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.62,ATM - SBI,Delhi,0
NCR-194245-732,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.94,ATM - HDFC,Delhi,0
NCR-194250-680,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.63,ATM - SBI,Delhi,0
NCR-194257-197,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.41,ATM - Punjab National Bank,Delhi,0
NCR-194302-480,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.93,ATM - Axis Bank,Delhi,0
NCR-194309-996,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.55,ATM - HDFC,Delhi,0
NCR-194315-284,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.13,ATM - ICICI,Delhi,0
NCR-194322-480,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.82,ATM - HDFC,Delhi,0
NCR-194327-195,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.67,ATM - Punjab National Bank,Delhi,0
NCR-194334-624,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.42,ATM - HDFC,Delhi,0
NCR-194339-764,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.4,ATM - Axis Bank,Delhi,0
NCR-194345-125,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.48,ATM - HDFC,Delhi,0
NCR-194350-657,SIM Swap,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.13,ATM - Axis Bank,Delhi,0
NCR-194357-162,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.23,ATM - HDFC,Delhi,0
NCR-194402-155,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.85,ATM - ICICI,Delhi,0
NCR-194407-552,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.2,ATM - Axis Bank,Delhi,0
NCR-194410-519,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.33,ATM - Axis Bank,Delhi,0
NCR-194415-210,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.85,ATM - Axis Bank,Delhi,0
NCR-194418-893,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.28,ATM - ICICI,Delhi,0
NCR-194424-801,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.81,ATM - ICICI,Delhi,0
NCR-194431-816,Investment Scam,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.06,ATM - Punjab National Bank,Delhi,0
NCR-194438-145,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.26,ATM - SBI,Delhi,0
NCR-194444-137,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.71,ATM - SBI,Delhi,0
NCR-194448-479,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.18,ATM - SBI,Delhi,0
NCR-194454-232,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.44,ATM - SBI,Delhi,0
NCR-194458-449,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.3,ATM - Punjab National Bank,Delhi,0
NCR-194503-843,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.07,ATM - ICICI,Delhi,0
NCR-194507-578,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.52,ATM - HDFC,Delhi,0
NCR-194511-960,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.73,ATM - Axis Bank,Delhi,0
NCR-194517-140,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.44,ATM - HDFC,Delhi,0
NCR-194523-465,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.6,ATM - Axis Bank,Delhi,0
NCR-194529-848,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.82,ATM - Punjab National Bank,Delhi,0
NCR-194535-486,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.08,ATM - Punjab National Bank,Delhi,0
NCR-194540-542,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.56,ATM - SBI,Delhi,0
NCR-194544-991,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.78,ATM - Punjab National Bank,Delhi,0
NCR-194550-649,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.29,ATM - ICICI,Delhi,0
NCR-194556-978,SIM Swap,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.62,ATM - ICICI,Delhi,0
NCR-194603-198,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.5,ATM - SBI,Delhi,0
NCR-194610-970,Impersonation,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.61,ATM - Punjab National Bank,Delhi,0
NCR-194616-989,Card Cloning,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.01,ATM - HDFC,Delhi,0
NCR-194621-334,SIM Swap,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.28,ATM - ICICI,Delhi,0
NCR-194625-293,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.15,ATM - Punjab National Bank,Delhi,0
NCR-194632-777,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.61,ATM - Axis Bank,Delhi,0
NCR-194638-635,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.54,ATM - Axis Bank,Delhi,0
NCR-194643-596,Card Cloning,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.88,ATM - Axis Bank,Delhi,0
NCR-194648-241,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.53,ATM - Axis Bank,Delhi,0
NCR-194654-938,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.04,ATM - ICICI,Delhi,0
NCR-194700-933,Card Cloning,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.17,ATM - Axis Bank,Delhi,0
NCR-194704-450,Investment Scam,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.47,ATM - Punjab National Bank,Delhi,0
NCR-194711-233,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.38,ATM - HDFC,Delhi,0
NCR-194716-624,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.44,ATM - SBI,Delhi,0
NCR-194720-801,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.95,ATM - SBI,Delhi,0
NCR-194725-788,SIM Swap,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.98,ATM - Punjab National Bank,Delhi,0
NCR-194730-493,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.29,ATM - Axis Bank,Delhi,0
NCR-194734-249,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.73,ATM - ICICI,Delhi,0
NCR-194738-865,Investment Scam,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.35,ATM - Punjab National Bank,Delhi,0
NCR-194744-118,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.04,ATM - SBI,Delhi,0
NCR-194750-587,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.17,ATM - HDFC,Delhi,0
NCR-194755-767,Card Cloning,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.22,ATM - Axis Bank,Delhi,0
NCR-194800-198,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.27,ATM - Punjab National Bank,Delhi,0
NCR-194803-322,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.52,ATM - Axis Bank,Delhi,0
NCR-194809-109,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.67,ATM - HDFC,Delhi,0
NCR-194814-959,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.25,ATM - Axis Bank,Delhi,0
NCR-194820-223,Investment Scam,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.11,ATM - HDFC,Delhi,0
NCR-194824-346,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.55,ATM - SBI,Delhi,0
NCR-194831-866,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.63,ATM - Axis Bank,Delhi,0
NCR-194836-922,UPI Phishing,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.06,ATM - SBI,Delhi,0
NCR-194840-948,UPI Phishing,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.62,ATM - Axis Bank,Delhi,0
NCR-194843-222,SIM Swap,95000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.39,ATM - Axis Bank,Delhi,0
NCR-194849-544,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.37,ATM - Axis Bank,Delhi,0
NCR-194855-713,Investment Scam,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.07,ATM - SBI,Delhi,0
NCR-194859-275,SIM Swap,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.71,ATM - Punjab National Bank,Delhi,0
NCR-194902-984,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.11,ATM - HDFC,Delhi,0
NCR-194906-290,UPI Phishing,12000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.35,ATM - ICICI,Delhi,0
NCR-194910-577,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.11,ATM - Axis Bank,Delhi,0
NCR-194915-634,Investment Scam,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.18,ATM - HDFC,Delhi,0
NCR-194922-842,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.04,ATM - Punjab National Bank,Delhi,0
NCR-194927-590,Impersonation,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.24,ATM - Axis Bank,Delhi,0
NCR-194931-845,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.41,ATM - SBI,Delhi,0
NCR-194938-615,Impersonation,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.82,ATM - SBI,Delhi,0
NCR-194942-925,Impersonation,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.85,ATM - Axis Bank,Delhi,0
NCR-194948-392,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.4,ATM - ICICI,Delhi,0
NCR-194952-785,Card Cloning,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,2.92,ATM - HDFC,Delhi,0
NCR-194957-406,SIM Swap,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.29,ATM - Punjab National Bank,Delhi,0
NCR-195000-679,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.03,ATM - Axis Bank,Delhi,0
NCR-195006-426,Impersonation,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.43,ATM - Axis Bank,Delhi,0
NCR-195010-518,Investment Scam,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,8.43,ATM - HDFC,Delhi,0
NCR-195017-453,SIM Swap,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.49,ATM - SBI,Delhi,0
NCR-195023-576,Impersonation,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.3,ATM - Punjab National Bank,Delhi,0
NCR-195029-645,UPI Phishing,25000.0,Delhi,Delhi NCR,2026-09-11,19,20,5.56,ATM - SBI,Delhi,0
NCR-195036-224,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.44,ATM - HDFC,Delhi,0
NCR-195042-359,Investment Scam,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,3.31,ATM - Punjab National Bank,Delhi,0
NCR-195049-997,Investment Scam,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,7.59,ATM - SBI,Delhi,0
NCR-195053-126,SIM Swap,48000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.66,ATM - Punjab National Bank,Delhi,0
NCR-195056-753,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,4.55,ATM - Punjab National Bank,Delhi,0
NCR-195102-442,UPI Phishing,260000.0,Delhi,Delhi NCR,2026-09-11,19,20,6.81,ATM - Punjab National Bank,Delhi,0
NCR-195107-169,UPI Phishing,140000.0,Delhi,Delhi NCR,2026-09-11,19,20,1.53,ATM - Axis Bank,Delhi,0
